@relation 'tsunami_train-weka.filters.unsupervised.attribute.NumericToNominal-R13,15,17,19-weka.filters.unsupervised.attribute.Remove-R1-3,5-12,14,17-20'

@attribute distFromSource numeric
@attribute regionCode {30,40,50,60,71,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89}
@attribute sourceCauseCode {0,1,3,4,5,6,9}
@attribute sourceEqMagnitude numeric
@attribute eqMagMb numeric
@attribute eqMagMs numeric
@attribute intensity numeric
@attribute eqDepth numeric
@attribute elevation numeric
@attribute logrunupHt {m,s,l}

@data
40.617593,89,1,8.3,6.88237,8.009683,9,22,7,m
368.702844,85,1,7.8,6.8,7.7,8,24,0,l
121.765902,85,1,7.5,6.88237,7.5,9,10,10,m
24.488586,74,3,7,6.8,7.3,8.530885,13,6,m
315.780207,85,1,7.5,6.88237,7.5,9,10,0,m
707.159875,85,1,8.1,6.88237,8,8.530885,30,0,l
106.236032,86,1,7.5,6.88237,7.5,8.530885,40,0,l
1656.27133,60,1,9.1,7,8.8,8.530885,30,5,s
135.81031,85,1,9.1,7.2,8.3,8.530885,29,10,l
227.39892,85,1,6.7,6.88237,8.009683,8.530885,10,10,s
3805.735706,80,3,8.6,6.88237,7.3,6,15,0,l
8522.070057,88,1,8.3,6.88237,8.3,11,40,0,s
80.91005,85,1,8.3,6.88237,8.1,8.530885,15,15,l
197.726025,85,1,8.2,6.88237,8.009683,6,7,98,l
2725.499726,85,1,8.3,6.88237,8.1,8.530885,15,647,m
205.086911,85,1,9.1,7.2,8.3,8.530885,29,8,l
246.365159,85,1,8.4,6.88237,8.5,8.530885,15,215,m
130.289418,85,1,9.1,7.2,8.3,8.530885,29,6,m
1780.179284,60,1,9.1,7,8.8,8.530885,30,3,m
123.464154,85,1,9.1,7.2,8.3,8.530885,29,8,m
75.166783,81,1,7,6.88237,8.009683,8.530885,12,10,m
2725.499726,80,3,8.6,6.88237,7.3,6,15,647,l
241.457466,89,1,8.8,7.2,8.5,9,22,11,l
127.871062,85,1,9.1,7.2,8.3,8.530885,29,8,m
83.905991,85,1,6.9,6.88237,6.9,8.530885,30,0,s
2937.44896,88,3,9.2,6.88237,8.4,10,25,9,m
56.802932,88,1,7.3,6.88237,7.3,8.530885,26.742663,341,m
79.614208,85,1,9.1,7.2,8.3,8.530885,29,8,l
205.727196,82,1,8.1,6.8,7.9,8.530885,24,0,m
183.600541,89,1,8.3,6.88237,8.009683,9,22,13,s
9059.785498,81,1,8.8,7.2,8.5,9,22,5,s
3823.667348,80,1,8.2,6.88237,8.009683,8,32,0,s
653.916533,81,1,8.1,7.1,8.1,8.530885,18,13,l
4409.908452,80,3,9.2,6.88237,8.4,10,25,9,s
144.221365,89,1,8.3,6.88237,8.009683,9,22,17,m
27.371344,85,1,7.5,6.88237,7.5,8.530885,26.742663,8,l
2167.501891,60,1,9.1,7,8.8,8.530885,30,0,s
217.262926,88,1,7.6,5.4,7.7,8.530885,30,16,s
134.696593,85,1,9.1,7.2,8.3,8.530885,29,7,l
2186.086977,82,1,7.9,6.4,7.4,8,24,0,s
1625.529306,60,1,9.1,7,8.8,8.530885,30,9,l
67.058868,82,3,7,5.8,7.1,8.530885,25,21,m
16970.01323,85,1,9.5,6.88237,8.5,12,33,0,m
9549.847675,88,1,9,6.88237,8.5,7,22,0,s
9165.445596,81,1,9.1,7.2,8.3,8.530885,29,5,s
189.738822,81,1,8.1,7.1,8.1,8.530885,18,36,l
16990.08389,85,1,9.5,6.88237,8.5,12,33,0,m
125.463648,85,1,9.1,7.2,8.3,8.530885,29,8,l
3569.38165,89,1,8.8,7.2,8.5,9,22,4,m
262.095785,60,1,9.1,7,8.8,8.530885,30,9,l
111.139134,85,1,9.1,7.2,8.3,8.530885,29,10,m
100.852446,85,1,7.8,6.8,7.7,8,24,0,m
2725.499726,81,3,6.4,6.88237,6.8,8.530885,33,647,s
727.993748,85,1,7,6.88237,7,8.530885,34,6,s
8488.976516,81,3,8.6,6.88237,7.3,6,15,10,m
181.357419,85,1,8.3,6.9,8.1,8.530885,27,6,s
401.321047,85,1,8.4,6.88237,8.5,8.530885,15,7,s
185.327005,85,1,8.2,6.88237,8.009683,6,7,0,m
96.177603,85,1,9.1,7.2,8.3,8.530885,29,14,l
17787.9188,85,1,9.5,6.88237,8.5,12,33,0,s
5246.261055,80,1,7.6,7,7.6,8.530885,34,0,s
369.118571,87,3,8.2,6.88237,8.6,11,60,0,m
543.952089,85,1,9.1,7.2,8.3,8.530885,29,5,s
3976.187959,85,1,7.9,6.6,7.9,8,49,0,s
4724.83755,84,1,8.8,7,8,8,35,0,s
30.760186,50,1,7,6.88237,8.009683,8,21,5,m
11014.16406,80,1,9.5,6.88237,8.5,12,33,21,m
257.27506,85,1,9.1,7.2,8.3,8.530885,29,9,l
410.587265,85,1,9.1,7.2,8.3,8.530885,29,0,l
435.210546,85,1,7.4,6.3,7.2,10,56,67,s
181.588511,89,1,8.3,6.88237,8.009683,9,22,14,m
260.475912,60,1,9.1,7,8.8,8.530885,30,10,l
50.291947,83,3,7.5,6.88237,8.009683,9,20,17,m
286.908075,85,1,8.4,6.88237,8.5,8.530885,15,69,m
276.769276,85,1,9.1,7.2,8.3,8.530885,29,9,l
157.144583,85,1,8.3,6.88237,8.1,8.530885,15,0,s
473.677863,85,1,9.1,7.2,8.3,8.530885,29,8,m
282.117643,60,1,7.7,6.1,7.2,8.530885,20,11,s
93.565134,89,1,8.8,7.2,8.5,9,22,14,l
128.45593,85,1,9.1,7.2,8.3,8.530885,29,8,m
443.443523,85,1,9.1,7.2,8.3,8.530885,29,5,m
3509.922424,80,3,8.6,6.88237,7.3,6,15,28,l
371.19073,60,1,7.8,6.5,7.3,8.530885,20,0,s
81.485193,85,1,9.1,7.2,8.3,8.530885,29,21,l
190.66249,85,1,7.8,6.8,7.7,8,24,61,s
96.816731,50,3,7.7,6.88237,7.8,9,20,8,m
262.681645,60,1,9.1,7,8.8,8.530885,30,7,l
24.490091,50,1,7,6.88237,8.009683,8,21,12,s
71.138211,85,3,7.5,6.9,7.2,9,10,6,s
283.983425,85,1,9.1,7.2,8.3,8.530885,29,15,l
892.152124,40,1,7.8,6.88237,7.8,12,20,7,s
49.771179,86,1,6.2,5.3,6.2,8.530885,5,9,s
146.84752,89,1,8.3,6.88237,8.009683,9,22,0,l
6993.975533,88,1,8.3,6.5,7.8,8.530885,10,33,s
41.807242,89,1,8,6.7,7.9,8,39,13,m
8628.401183,88,1,9.1,7.2,8.3,8.530885,29,0,s
181.437881,89,1,8.3,6.88237,8.009683,9,22,16,m
92.939022,82,1,7.5,6.88237,7.7,8.530885,26.742663,8,s
63.710681,89,1,8.3,6.88237,8.009683,9,22,4,m
2495.700072,60,1,9.1,7,8.8,8.530885,30,0,m
465.927792,85,1,8.3,7.3,8.1,9,14,0,s
181.481633,89,1,8.3,6.88237,8.009683,9,22,15,s
314.091715,86,1,9,6.88237,8.5,7,22,1,l
130.253787,85,1,9.1,7.2,8.3,8.530885,29,12,l
213.766751,85,1,8.2,6.88237,8.009683,6,7,7,s
82.577914,85,1,9.1,7.2,8.3,8.530885,29,21,l
17082.36373,85,1,9.5,6.88237,8.5,12,33,0,s
15598.44466,88,1,8.1,6.88237,8.009683,8.530885,48,0,s
134.620532,85,1,9.1,7.2,8.3,8.530885,29,12,l
2108.096139,60,1,9.1,7,8.8,8.530885,30,0,m
116.328374,85,1,9.1,7.2,8.3,8.530885,29,8,l
148.729643,85,1,7.8,6.8,7.7,8,24,0,m
2381.355247,85,1,7.5,6.5,7.5,4,11,0,s
1656.396639,60,1,9.1,7,8.8,8.530885,30,6,l
7381.806071,81,3,8.6,6.88237,7.3,6,15,10,m
541.978198,50,3,7,6.88237,7.2,11,40,15,s
68.224071,60,3,7.8,6.5,7.5,11,28,27,l
132.166207,85,1,9.1,7.2,8.3,8.530885,29,7,m
63.458576,81,1,8,6.88237,8,8.530885,33,9,m
93.551638,89,1,8.8,7.2,8.5,9,22,21,l
118.131763,85,1,9.1,7.2,8.3,8.530885,29,11,m
1822.86915,60,1,9.1,7,8.8,8.530885,30,6,m
516.100914,86,1,7.7,6.6,7.6,8,17,155,l
1208.128182,81,1,8,6.5,8,8.530885,33,6,s
17418.02932,85,1,9.5,6.88237,8.5,12,33,6,m
181.824586,89,1,8.3,6.88237,8.009683,9,22,15,s
134.981641,85,1,9.1,7.2,8.3,8.530885,29,7,m
249.188226,85,1,8.2,6.88237,8.009683,6,7,53,s
5846.349689,88,1,8.1,7.3,8.2,8.530885,10,7,s
9785.66664,81,1,7.8,6.88237,7.8,8,47,0,s
191.378617,85,1,9.1,7.2,8.3,8.530885,29,8,l
310.027723,85,1,7.5,6.88237,7.5,7,30,52,s
5216.604256,82,1,8.1,6.6,8,8.530885,10,0,s
1003.624449,86,1,8.2,6.88237,7.8,9,30,7,s
2903.046575,88,3,9.2,6.88237,8.4,10,25,138,s
281.586258,85,1,8.4,6.88237,8.5,8.530885,15,5,s
2612.737613,85,1,9,6.88237,8.5,7,22,0,m
1654.436056,88,1,7.9,6.7,7.6,6,10,23.263212,s
1788.997598,60,1,9.1,7,8.8,8.530885,30,5,m
77.302355,85,3,7.5,6.9,7.2,9,10,3,m
9786.768808,88,1,9.5,6.88237,8.5,12,33,0,s
11154.19959,80,1,9.5,6.88237,8.5,12,33,9,m
39.781283,85,1,7.9,6.88237,7.9,8.530885,35,145,l
7101.923095,85,3,7.7,6,7.2,9,2,95,s
5978.711624,80,1,9.1,7.2,8.3,8.530885,29,0,s
10433.97015,81,1,8.4,6.7,8.2,8,33,0,s
417.015972,85,1,9.1,7.2,8.3,8.530885,29,5,m
10247.09025,89,1,7.6,7,7.6,8.530885,34,0,s
45.898416,60,1,7.8,6.5,7.3,8.530885,20,8,m
1439.20939,81,1,7.3,6.88237,7.3,8.530885,60,0,s
84.306362,85,1,7.5,6.88237,7.5,7,30,139,m
2725.499726,85,1,8.1,6.88237,8,8.530885,30,647,l
7378.234776,85,1,7.7,6.5,7.5,8.530885,14,0,s
88.339019,85,1,9.1,7.2,8.3,8.530885,29,6,m
410.494517,85,1,9.1,7.2,8.3,8.530885,29,6,m
4511.149721,88,1,7.9,6.6,7.6,6,33,0,s
2297.450292,85,1,7.8,7.1,8,9,59,0,s
89.182611,85,1,9.1,7.2,8.3,8.530885,29,5,l
7970.021689,88,1,8.7,7.7,7.8,6,30,8,s
11180.06036,80,1,9.5,6.88237,8.5,12,33,0,m
131.007067,85,1,9.1,7.2,8.3,8.530885,29,0,l
7228.576829,81,1,8.8,7.2,8.5,9,22,8,m
1828.017836,60,1,9.1,7,8.8,8.530885,30,8,m
5546.145049,80,1,7.7,6.5,7.7,8,48,0,s
939.413154,50,1,6.8,6.5,6.9,10,12,26,s
156.198472,85,1,8.3,6.88237,8.1,8.530885,15,0,m
260.350892,85,1,5.5,6.1,5.5,8.530885,29,8,s
3509.583467,80,3,8.6,6.88237,7.3,6,15,0,m
124.725152,85,1,9.1,7.2,8.3,8.530885,29,0,l
117.83976,85,1,9.1,7.2,8.3,8.530885,29,8,m
6223.777217,80,1,9.1,7.2,8.3,8.530885,29,5,m
15319.42224,71,1,9.1,7,8.8,8.530885,30,0,s
704.718916,86,1,9.1,7.2,8.3,8.530885,29,0,s
201.022567,60,1,7.7,6.1,7.2,8.530885,20,12,m
114.005955,86,1,8.8,7,8,8,35,14,m
9815.614656,88,1,9.5,6.88237,8.5,12,33,188,m
93.346644,50,1,6.6,6.88237,8.009683,7,17,6,s
134.97135,85,1,9.1,7.2,8.3,8.530885,29,8,l
47.559131,60,1,7.8,6.5,7.3,8.530885,20,9,l
6263.014273,85,3,7.7,6,7.2,9,2,0,s
258.353201,60,1,9.1,7,8.8,8.530885,30,8,l
1037.080008,87,1,8,6.4,7.7,6,19,15,s
505.774784,85,1,9.1,7.2,8.3,8.530885,29,9,m
715.148624,60,1,9.1,7,8.8,8.530885,30,7,l
183.111583,89,1,8.3,6.88237,8.009683,9,22,13,s
6517.0687,88,1,8.3,7.3,8.1,9,14,0,s
30.943416,85,1,8.2,6.88237,8.2,8.530885,26.742663,97,l
48.145621,85,1,7.5,6.88237,8.009683,5,40,7,s
125.092697,85,1,9.1,7.2,8.3,8.530885,29,9,l
3243.337577,85,1,8.6,6.88237,9.1,8.530885,33,19,s
2316.983548,85,1,7.3,6.88237,7.3,8.530885,36,52,s
685.086237,60,1,9.1,7,8.8,8.530885,30,9,s
192.761448,81,1,8.1,7.1,8.1,8.530885,18,17,l
184.556249,85,1,9.1,7.2,8.3,8.530885,29,8,l
59.64771,60,1,7.8,6.5,7.3,8.530885,20,27,m
2012.954788,89,1,8.2,6.88237,8.009683,8,25,0,s
110.305691,85,1,9.1,7.2,8.3,8.530885,29,3,m
2036.382081,60,1,9.1,7,8.8,8.530885,30,16,l
5011.156987,80,1,9,6.88237,8.5,7,22,0,m
118.862526,85,1,9.1,7.2,8.3,8.530885,29,9,m
230.187372,85,1,9.1,7.2,8.3,8.530885,29,6,l
423.299758,85,1,7.1,6.88237,8.009683,8.530885,25,103,s
62.453337,85,3,7.5,6.9,7.2,9,10,2,m
71.851385,85,1,8.3,6.9,8.1,8.530885,27,6,m
154.797885,85,1,8.2,6.88237,8.009683,6,7,0,m
2409.839604,89,1,8.8,7.2,8.5,9,22,23.263212,s
6934.155296,88,1,8.3,7.3,8.1,9,14,0,s
14662.68542,85,1,8.1,6.4,7.7,9,23,72,s
181.474784,89,1,8.3,6.88237,8.009683,9,22,18,s
27.685218,85,1,6.3,6.2,6.1,8.530885,13,44,s
133.525551,85,1,7.2,6.7,7,8.530885,14,52,s
5413.956406,60,1,9.1,7,8.8,8.530885,30,0,m
60.482403,60,3,7.8,6.5,7.5,11,28,0,m
16.244799,74,1,7.3,6.88237,8.009683,10,33,27,l
645.03361,60,1,9.1,7,8.8,8.530885,30,10,l
17621.21658,85,1,9.5,6.88237,8.5,12,33,0,s
2476.30961,60,1,9.1,7,8.8,8.530885,30,4,m
93.34526,87,3,9.2,6.88237,8.4,10,25,292,m
13178.20065,89,1,9.1,7.2,8.3,8.530885,29,0,m
15672.41867,88,1,8.1,6.88237,8.009683,8.530885,48,12,s
783.571875,87,3,9.2,6.88237,8.4,10,25,12,s
91.131307,85,1,9.1,7.2,8.3,8.530885,29,4,l
852.842452,85,1,7.2,6.7,7,8.530885,14,0,s
1055.229032,85,1,9.1,7.2,8.3,8.530885,29,0,m
5396.32464,89,1,8.2,6.88237,8.009683,9,47,42,s
5589.009366,88,1,9,6.88237,8.5,7,22,0,s
54.762084,60,1,8.6,7.2,8.4,8.530885,30,0,m
95.910749,60,1,7.8,6.5,7.3,8.530885,20,8,s
2109.291132,60,1,9.1,7,8.8,8.530885,30,38,m
7.452965,50,3,5.9,6.88237,5.9,8,6,0,m
30.567676,83,1,7,6.88237,7.4,8,15,15,m
1677.364804,60,1,9.1,7,8.8,8.530885,30,0,l
230.12903,85,1,9.1,7.2,8.3,8.530885,29,11,l
2725.499726,85,1,7.5,6.88237,7.5,9,10,647,s
136.125454,85,1,8.3,6.9,8.1,8.530885,27,8,m
188.663187,89,1,8.3,6.88237,8.009683,9,22,10,m
182.240048,86,1,8.8,7,8,8,35,84,l
4322.977578,80,1,7.9,6.7,7.6,6,10,0,s
121.161565,85,1,8.3,6.88237,8.1,8.530885,15,23,m
132.250181,85,1,9.1,7.2,8.3,8.530885,29,8,s
27.745061,50,1,7,6.88237,8.009683,8,21,8,m
6577.956271,88,1,9,6.88237,8.5,7,22,0,s
50.388369,50,3,7.7,6.88237,7.8,9,20,6,m
2478.667672,88,1,8.2,6.88237,8.009683,8,32,0,s
99.765263,85,1,9.1,7.2,8.3,8.530885,29,7,l
3428.330052,81,1,8.1,7.1,8.1,8.530885,18,0,s
10948.19358,80,1,8.8,7.2,8.5,9,22,0,s
260.073238,60,1,9.1,7,8.8,8.530885,30,6,l
11383.58555,81,1,8,6.6,7.3,7,46,5,s
187.973199,81,1,8.1,7.1,8.1,8.530885,18,14,s
506.217665,85,1,9.1,7.2,8.3,8.530885,29,0,s
9549.765493,81,1,9.1,7.2,8.3,8.530885,29,7,m
786.182607,85,1,9.1,7.2,8.3,8.530885,29,72,s
404.318921,85,1,8.3,6.88237,8.1,8.530885,15,91,s
6290.872592,88,1,8.2,6.88237,7.8,9,30,12,s
214.005066,81,1,8.1,7.1,8.1,8.530885,18,25,l
1293.512645,85,1,9.1,7.2,8.3,8.530885,29,0,s
60.165608,82,1,8.1,6.8,7.9,8.530885,24,10,m
45.922529,89,1,8.8,7.2,8.5,9,22,17,l
10449.7144,81,1,8.8,7,8,8,35,1,s
81.153208,82,1,7.9,6.88237,7.9,9,47,27,m
11617.98663,88,1,9.5,6.88237,8.5,12,33,0,m
79.99746,85,1,7.7,6.6,7.6,8,17,156,l
84.612519,85,1,6.7,6.88237,6.7,8.530885,50,0,s
1197.531281,85,1,9.1,7.2,8.3,8.530885,29,12,m
1958.716584,85,1,9,6.88237,8.5,7,22,0,s
92.780655,85,3,7.5,6.9,7.2,9,10,5,l
90.921512,85,1,9.1,7.2,8.3,8.530885,29,9,m
104.185443,50,3,7,6.88237,7.2,11,40,5,m
71.905343,85,1,8.1,6.88237,8.3,9,45,0,m
43.692638,82,1,7.1,6.4,7.1,8.530885,25,10,s
29.388576,84,1,7,6.88237,6,8.530885,26.742663,22,l
3782.556501,80,1,8.6,6.88237,9.1,8.530885,33,0,m
46.036679,60,1,7.8,6.5,7.3,8.530885,20,8,l
356.800045,85,1,7.5,6.88237,8.009683,8.530885,33,0,s
128.328634,85,1,9.1,7.2,8.3,8.530885,29,9,l
2635.305597,85,1,8.8,7,8,8,35,0,s
84.439005,85,1,7.5,6.88237,7.5,7,30,0,s
6464.74225,80,1,7.8,7.1,8,9,59,7,s
5033.386733,87,1,9.1,7.2,8.3,8.530885,29,0,s
130.743784,85,1,9.1,7.2,8.3,8.530885,29,9,m
92.535744,60,1,8.6,7.2,8.4,8.530885,30,0,m
8970.469492,81,1,9.1,7.2,8.3,8.530885,29,0,s
1294.430611,87,1,7.8,6.88237,8.009683,8.530885,19,34,s
80.91005,85,1,8.3,6.88237,8.1,8.530885,15,15,l
3569.537792,89,1,8.8,7.2,8.5,9,22,2,m
567.936214,85,1,9.1,7.2,8.3,8.530885,29,6,m
3287.603137,85,1,8.6,6.88237,9.1,8.530885,33,41,s
21.455373,88,1,7.7,6.5,7.5,8.530885,14,28,m
259.233541,60,1,9.1,7,8.8,8.530885,30,8,m
300.787749,84,1,6.8,6.4,6.4,8.530885,20,0,s
2796.223141,85,1,8.8,7,8,8,35,8,s
83.038477,50,3,7.7,6.88237,7.8,9,20,205,m
447.531183,84,1,5.2,5,8.009683,8.530885,14,0,s
133.527136,85,1,9.1,7.2,8.3,8.530885,29,9,l
4356.564574,85,1,8.6,6.88237,9.1,8.530885,33,214,s
3832.313062,80,3,8.6,6.88237,7.3,6,15,12,m
49.380489,85,1,7.4,6.88237,7.4,8.530885,26.742663,0,l
124.688842,88,1,7.7,6.5,7.5,8.530885,14,22,l
2725.499726,85,1,8.3,6.88237,8.1,8.530885,15,647,m
27.504017,50,1,7,6.88237,8.009683,8,21,6,m
31.104118,88,1,6.8,6.88237,6.8,8.530885,35,16,s
225.352834,85,1,7.7,6.5,7.7,8,48,0,s
16979.25681,85,1,9.1,6.88237,8.7,11,26.742663,33,m
69.520079,82,3,7.3,7.1,7.3,8,8,235,m
66.560104,89,1,8.8,7.2,8.5,9,22,11,l
153.885652,85,1,8.3,6.88237,8.1,8.530885,15,12,m
419.456781,85,1,9.1,7.2,8.3,8.530885,29,0,s
181.609974,89,1,8.3,6.88237,8.009683,9,22,19,m
201.597108,81,1,8.1,7.1,8.1,8.530885,18,0,m
280.747409,85,1,7.8,6.8,7.7,8,24,0,s
521.03775,60,1,9.1,7,8.8,8.530885,30,0,m
3504.915721,80,3,8.6,6.88237,7.3,6,15,25,l
65.185292,83,3,7.5,6.88237,8.009683,9,20,15,m
10520.6233,81,1,8.4,6.7,8.2,8,33,2,s
258.521837,85,1,8.4,6.88237,8.5,8.530885,15,0,m
3627.772453,80,3,8.6,6.88237,7.3,6,15,13,m
1262.888623,89,1,8.3,6.88237,8.3,11,40,0,m
261.131952,85,1,8.4,6.88237,8.5,8.530885,15,0,m
97.699481,74,1,6.2,6.88237,8.009683,8.530885,15,5,m
194.603748,85,1,8.2,6.88237,8.2,8.530885,26.742663,26,l
93.679479,85,1,9.1,7.2,8.3,8.530885,29,7,l
9734.855559,88,1,8,6.6,7.3,7,46,12,s
51.988417,82,1,8.1,6.8,7.9,8.530885,24,10,m
5091.334717,80,1,8.8,7,8,8,35,0,m
290.991526,89,1,8.8,7.2,8.5,9,22,9,l
488.963641,85,1,8.3,6.88237,8.009683,10,40,0,s
92.615796,89,1,8.2,6.88237,8.009683,8,25,9,m
98.158977,89,1,8.8,7.2,8.5,9,22,17,l
111.674722,85,1,9.1,7.2,8.3,8.530885,29,22,s
6592.46505,81,3,9.2,6.88237,8.4,10,25,0,s
3494.120254,60,1,9.1,7,8.8,8.530885,30,4,s
5972.158964,60,1,9.1,7,8.8,8.530885,30,1,m
125.309398,85,1,9.1,7.2,8.3,8.530885,29,8,m
1024.993662,87,3,9.2,6.88237,8.4,10,25,0,l
124.935162,85,1,9.1,7.2,8.3,8.530885,29,10,m
50.713335,82,1,7.3,6.88237,7.3,8.530885,33,357,s
569.599077,85,1,8.3,6.88237,8.1,8.530885,15,0,l
115.902788,85,1,9.1,7.2,8.3,8.530885,29,11,l
382.901892,85,1,7.9,6.88237,7.9,8.530885,35,0,s
1319.128071,81,1,7.7,6.88237,8.009683,8.530885,37,8,s
17013.2046,85,1,9.5,6.88237,8.5,12,33,0,m
105.798276,85,1,9.1,7.2,8.3,8.530885,29,9,l
2508.175461,60,1,9.1,7,8.8,8.530885,30,13,m
3559.47814,80,3,8.6,6.88237,7.3,6,15,0,m
16996.39575,74,1,9.1,7,8.8,8.530885,30,0,s
7232.622591,81,3,8.6,6.88237,7.3,6,15,21,l
3562.194686,80,1,8.6,6.88237,9.1,8.530885,33,0,m
121.565742,89,1,7.5,5.8,6.6,4,10,5,l
183.061097,89,1,8.3,6.88237,8.009683,9,22,11,s
3003.87785,81,1,7.9,6.4,7.4,8,24,0,s
154.635035,89,1,8.3,6.88237,8.009683,9,22,25,m
3181.166884,85,1,8.6,6.88237,9.1,8.530885,33,0,s
16745.39114,85,1,9.5,6.88237,8.5,12,33,0,m
17425.31965,85,1,9.5,6.88237,8.5,12,33,8,s
1376.036334,85,1,8.3,6.88237,7.6,8.530885,26.742663,24,s
131.623364,89,1,8.8,7.2,8.5,9,22,20,l
3037.942353,88,3,9.2,6.88237,8.4,10,25,6,s
2579.383733,60,1,9.1,7,8.8,8.530885,30,6,m
6087.298989,88,1,7.4,6.9,7.5,8.530885,36,0,s
8901.496597,81,3,8.6,6.88237,7.3,6,15,29,s
4008.174958,89,1,8.8,7.2,8.5,9,22,0,s
96.825787,85,1,9.1,7.2,8.3,8.530885,29,9,s
292.991405,85,1,7.1,6.3,7.1,9,9,0,s
2221.898762,85,1,9,6.88237,8.5,7,22,5,s
2499.063652,60,1,9.1,7,8.8,8.530885,30,7,m
3138.189925,87,1,8.8,7,8,8,35,0,s
181.4058,89,1,8.3,6.88237,8.009683,9,22,15,s
5429.532991,80,1,7.9,6.4,7.4,8,24,0,s
4987.71488,80,1,8.3,6.9,8.1,8.530885,27,0,s
1160.672739,85,1,8.3,6.5,7.8,8.530885,10,0,s
153.125808,89,1,8.8,7.2,8.5,9,22,18,m
87.718773,85,1,9.1,7.2,8.3,8.530885,29,6,l
135.291462,85,1,9.1,7.2,8.3,8.530885,29,8,m
116.481558,85,1,9.1,7.2,8.3,8.530885,29,6,m
1413.085761,89,1,8,6.6,7.3,7,46,20,s
96.619476,85,1,9.1,7.2,8.3,8.530885,29,16,l
146.434873,85,1,8.2,6.88237,8.2,8.530885,26.742663,10,l
2912.725651,89,1,9.5,6.88237,8.5,12,33,0,s
464.805887,85,1,7.9,6.88237,7.9,8.530885,35,10,s
91.608789,85,1,9.1,7.2,8.3,8.530885,29,7,l
3241.40579,85,1,8.6,6.88237,9.1,8.530885,33,0,s
95.023557,85,1,9.1,7.2,8.3,8.530885,29,9,l
97.208399,81,1,7.3,6.88237,8.009683,7,20,23.263212,s
3952.494726,80,1,8.6,6.88237,9.1,8.530885,33,48,m
12767.64357,71,1,9.1,7,8.8,8.530885,30,0,s
268.527701,60,1,7.8,5.7,7.2,8.530885,18,6,m
450.940236,60,3,8,7.7,8,10,15,7,l
145.265118,85,1,8.3,6.9,8.1,8.530885,27,6,m
37.299781,50,3,7.7,6.88237,7.8,9,20,6,l
258.108322,85,1,9.1,7.2,8.3,8.530885,29,6,s
540.774816,89,1,8.3,6.88237,8.3,11,40,0,l
17000.34694,85,1,9.5,6.88237,8.5,12,33,22,s
2725.499726,85,1,8.1,6.88237,8,8.530885,30,647,m
83.208095,85,1,9.1,7.2,8.3,8.530885,29,24,l
302.968924,81,1,8.1,7.1,8.1,8.530885,18,0,m
265.625579,85,1,9.1,7.2,8.3,8.530885,29,11,m
30.372756,50,1,7,6.88237,8.009683,8,21,5,s
12073.47009,60,1,8.1,6.88237,8.009683,9,19,2,s
10.704795,85,3,6.9,6.88237,6.9,8.530885,26.742663,10,m
96.901471,85,1,9.1,7.2,8.3,8.530885,29,7,m
124.772676,85,1,9.1,7.2,8.3,8.530885,29,8,l
134.905984,85,1,9.1,7.2,8.3,8.530885,29,11,l
2142.225975,85,1,7.5,6.5,7.5,4,11,0,s
145.142343,89,1,8.8,7.2,8.5,9,22,11,l
39.446664,89,1,8.8,7.2,8.5,9,22,29,l
94.616939,85,1,9.1,7.2,8.3,8.530885,29,9,l
121.319519,85,1,9.1,7.2,8.3,8.530885,29,9,s
188.177227,85,1,7.8,6.8,7.7,8,24,15,s
205.988221,82,1,8.1,6.8,7.9,8.530885,24,8,s
181.431379,89,1,8.3,6.88237,8.009683,9,22,16,s
82.368906,85,1,7.8,6.8,7.7,8,24,5,m
79.282767,60,1,7.8,6.5,7.3,8.530885,20,7,l
11078.93198,81,1,8.2,6.88237,8.009683,9,47,12,s
1819.296149,60,1,9.1,7,8.8,8.530885,30,10,m
844.70082,85,1,9.1,7.2,8.3,8.530885,29,9,s
4930.193438,80,1,8.8,7,8,8,35,6,s
182.51146,89,1,8.3,6.88237,8.009683,9,22,8,m
4201.313821,85,3,7,5.8,7.1,8.530885,25,0,s
4400.272363,80,3,9.2,6.88237,8.4,10,25,10,m
119.19957,85,1,9.1,7.2,8.3,8.530885,29,7,m
8904.38104,81,1,9.5,6.88237,8.5,12,33,8,m
1231.76836,60,1,8.6,7.2,8.4,8.530885,30,7,s
125.913736,85,1,9.1,7.2,8.3,8.530885,29,8,m
31.730012,50,3,7,6.88237,7.2,11,40,13,l
132.153546,85,1,9.1,7.2,8.3,8.530885,29,6,m
9608.986945,89,1,7.6,7,7.8,8.530885,17,15,s
51.971003,83,3,7.5,6.88237,8.009683,9,20,11,m
983.661312,85,1,9.1,7.2,8.3,8.530885,29,10,m
17697.48385,85,1,9.5,6.88237,8.5,12,33,8,s
69.601865,83,3,7.5,6.88237,8.009683,9,20,14,m
205.413238,50,3,7,6.88237,7.2,11,40,16,s
16.859572,85,1,7.7,6.5,7.7,8,48,9,s
131.608569,89,1,8.8,7.2,8.5,9,22,15,l
7861.567785,88,1,8.8,7,8,8,35,2,s
14064.64981,85,1,6.8,6.88237,8.009683,8.530885,93,6,s
526.986858,85,1,8.2,6.88237,8.009683,6,7,0,s
182.514916,89,1,8.3,6.88237,8.009683,9,22,8,m
192.990713,85,1,9.1,7.2,8.3,8.530885,29,9,l
253.428874,85,1,9.1,7.2,8.3,8.530885,29,7,l
